,recipe_name,recipe_link,category
149,Mediterranean-style dab,https://www.jamieoliver.com/recipes/fish-recipes/mediterranean-style-dab/,fish
150,Leigh-on-Sea sole,https://www.jamieoliver.com/recipes/fish-recipes/leigh-on-sea-sole/,fish
151,Kedgeree,https://www.jamieoliver.com/recipes/fish-recipes/kedgeree/,fish
152,Hot tuna salad with basil dressing,https://www.jamieoliver.com/recipes/fish-recipes/hot-tuna-salad-with-basil-dressing/,fish
153,Hot smoked salmon with an amazing chilli salsa,https://www.jamieoliver.com/recipes/fish-recipes/hot-smoked-salmon-with-an-amazing-chilli-salsa/,fish
154,Harissa sardines with couscous salad,https://www.jamieoliver.com/recipes/fish-recipes/harissa-sardines-with-couscous-salad/,fish
155,Grilled or roasted monkfish with black olive sauce and lemon mash,https://www.jamieoliver.com/recipes/fish-recipes/grilled-or-roasted-monkfish-with-black-olive-sauce-and-lemon-mash/,fish
156,Roasted cod with pancetta & pea mash,https://www.jamieoliver.com/recipes/fish-recipes/grilled-cod-with-pancetta-and-pea-mash/,fish
157,Griddled mackerel with a courgette and bean salad,https://www.jamieoliver.com/recipes/fish-recipes/griddled-mackerel-with-a-courgette-and-bean-salad/,fish
158,Glasgow potato scones with best scrambled egg and smoked salmon,https://www.jamieoliver.com/recipes/fish-recipes/glasgow-potato-scones-with-best-scrambled-egg-and-smoked-salmon/,fish
159,Fresh smoked salmon and beetroot salad,https://www.jamieoliver.com/recipes/fish-recipes/fresh-smoked-salmon-and-beetroot-salad/,fish
160,"Fish, chips & mushy peas",https://www.jamieoliver.com/recipes/fish-recipes/fish-chips-and-mushy-peas/,fish
161,Fish pie,https://www.jamieoliver.com/recipes/fish-recipes/fish-pie/,fish
162,Fish cakes,https://www.jamieoliver.com/recipes/fish-recipes/fish-cakes/,fish
163,Fantastic tomato and fennel salad with flaked barbecued fish,https://www.jamieoliver.com/recipes/fish-recipes/fantastic-tomato-and-fennel-salad-with-flaked-barbecued-fish/,fish
164,Fantastic fish finger buttie,https://www.jamieoliver.com/recipes/fish-recipes/fantastic-fish-finger-buttie/,fish
165,Fabulous fish stew,https://www.jamieoliver.com/recipes/fish-recipes/fabulous-fish-stew/,fish
166,Delicious roasted white fish wrapped in smoked bacon with lemon mayonnaise and asparagus,https://www.jamieoliver.com/recipes/fish-recipes/delicious-roasted-white-fish-wrapped-in-smoked-bacon-with-lemon-mayonnaise-and-asparagus/,fish
167,Crispy-skinned mackerel with Asian-inspired dressing,https://www.jamieoliver.com/recipes/fish-recipes/crispy-skinned-mackerel-with-asian-inspired-dressing/,fish
168,Crispy fried salmon with spring vegetable broth,https://www.jamieoliver.com/recipes/fish-recipes/crispy-fried-salmon-with-spring-vegetable-broth/,fish
169,Crispy barbecued side of salmon with cucumber yoghurt,https://www.jamieoliver.com/recipes/fish-recipes/crispy-barbecued-side-of-salmon-with-cucumber-yoghurt/,fish
170,Coley korma with fluffy rice,https://www.jamieoliver.com/recipes/fish-recipes/coley-korma-with-fluffy-rice/,fish
171,"Cod, potato and spring onion stew",https://www.jamieoliver.com/recipes/fish-recipes/cod-potato-and-spring-onion-stew/,fish
172,"Citrus-seared tuna with crispy noodles, herbs and chilli",https://www.jamieoliver.com/recipes/fish-recipes/citrus-seared-tuna-with-crispy-noodles-herbs-and-chilli/,fish
173,Chargrilled tuna with oregano oil and beautifully dressed peas and broad beans,https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-oregano-oil-and-beautifully-dressed-peas-and-broad-beans/,fish
174,Chargrilled tuna with dressed beans and loadsa herbs,https://www.jamieoliver.com/recipes/fish-recipes/chargrilled-tuna-with-dressed-beans-and-loadsa-herbs/,fish
175,Barbecued red mullet with a hot salsa,https://www.jamieoliver.com/recipes/fish-recipes/barbecued-red-mullet-with-a-hot-salsa/,fish
176,Baked white fish,https://www.jamieoliver.com/recipes/fish-recipes/baked-white-fish-with-olives-and-a-simple-tomato-sauce/,fish
177,Baby Yorkshire puds (creamy smoked trout &amp; horseradish pate),https://www.jamieoliver.com/recipes/fish-recipes/baby-yorkshire-puds-creamy-smoked-trout-horseradish-pate/,fish
178,Asian-style tuna ceviche,https://www.jamieoliver.com/recipes/fish-recipes/asian-style-tuna-ceviche/,fish
179,Aegean kakavia (Beautiful fish stew),https://www.jamieoliver.com/recipes/fish-recipes/aegean-kakavia-beautiful-fish-stew/,fish
180,Moqueca baiana,https://www.jamieoliver.com/recipes/fish-recipes/moqueca-baiana/,fish
181,Tasty fish tacos,https://www.jamieoliver.com/recipes/fish-recipes/tasty-fish-tacos/,fish
0,Jodie Whittaker's massaman curry,https://www.jamieoliver.com/recipes/beef-recipes/jodie-whittaker-s-massaman-curry/,beef
1,Salt beef,https://www.jamieoliver.com/recipes/beef-recipes/salt-beef/,beef
2,Beef cheek ragù,https://www.jamieoliver.com/recipes/beef-recipes/beef-cheek-rag/,beef
3,Stracotto,https://www.jamieoliver.com/recipes/beef-recipes/stracotto/,beef
4,Jewish artichokes,https://www.jamieoliver.com/recipes/beef-recipes/jewish-artichokes/,beef
5,Johnny Vegas' fillet steak flambé,https://www.jamieoliver.com/recipes/beef-recipes/fillet-steak-flambe/,beef
6,Warwick Davis' steak & Stilton pie,https://www.jamieoliver.com/recipes/beef-recipes/steak-stilton-pie/,beef
7,"Pho sure, it's good",https://www.jamieoliver.com/recipes/beef-recipes/pho-sure-its-good/,beef
8,Fillet of beef,https://www.jamieoliver.com/recipes/beef-recipes/fillet-of-beef/,beef
9,Mark Hamill's roast sirloin & Yorkshire puddings,https://www.jamieoliver.com/recipes/beef-recipes/roast-sirloin-yorkshire-puddings/,beef
10,Meltin' mustardy beef,https://www.jamieoliver.com/recipes/beef-recipes/meltin-mustardy-beef/,beef
11,Dukkah beef carpaccio,https://www.jamieoliver.com/recipes/beef-recipes/dukkah-beef-carpaccio/,beef
12,Sizzling sirloin,https://www.jamieoliver.com/recipes/beef-recipes/sizzling-sirloin/,beef
13,Ginger shakin' beef,https://www.jamieoliver.com/recipes/beef-recipes/ginger-shakin-beef/,beef
14,Messy meatball buns,https://www.jamieoliver.com/recipes/beef-recipes/messy-meatball-buns/,beef
15,Epic rib-eye steak,https://www.jamieoliver.com/recipes/beef-recipes/epic-rib-eye-steak/,beef
16,Beef shin ragu with creamy polenta,https://www.jamieoliver.com/recipes/beef-recipes/beef-shin-ragu-with-creamy-polenta/,beef
17,Mash-topped beef & Guinness pie,https://www.jamieoliver.com/recipes/beef-recipes/mash-topped-beef-guinness-pie/,beef
18,Black & blushing Worcestershire fillet,https://www.jamieoliver.com/recipes/beef-recipes/black-blushing-worcestershire-fillet/,beef
19,Beef & barley bun with horseradish,https://www.jamieoliver.com/recipes/beef-recipes/beef-barley-bun-with-horseradish/,beef
20,Blue cheese & apple burger,https://www.jamieoliver.com/recipes/beef-recipes/blue-cheese-apple-burger/,beef
21,Beef &amp; quince stew,https://www.jamieoliver.com/recipes/beef-recipes/beef-amp-quince-stew/,beef
22,Beef stifado,https://www.jamieoliver.com/recipes/beef-recipes/beef-stifado/,beef
23,Chianti crudo,https://www.jamieoliver.com/recipes/beef-recipes/chianti-crudo/,beef
24,Beef tacos,https://www.jamieoliver.com/recipes/beef-recipes/beef-tacos/,beef
25,Beef stroganoff,https://www.jamieoliver.com/recipes/beef-recipes/beef-stroganoff-fluffy-rice-red-onion-parsley-pickle/,beef
26,Jamie's flash steak,https://www.jamieoliver.com/recipes/beef-recipes/jamie-s-flash-steak/,beef
27,Spiced beef & rice hot pot,https://www.jamieoliver.com/recipes/beef-recipes/spiced-beef-rice-hot-pot/,beef
28,Oxtail stew,https://www.jamieoliver.com/recipes/beef-recipes/oxtail-stew/,beef
29,Mega meatball sub,https://www.jamieoliver.com/recipes/beef-recipes/mega-meatball-sub/,beef
30,Jamie’s meatloaf,https://www.jamieoliver.com/recipes/beef-recipes/jamie-s-meatloaf/,beef
31,Cevapi with ajvar,https://www.jamieoliver.com/recipes/beef-recipes/cevapi-with-ajvar/,beef
32,Involtini di manzo,https://www.jamieoliver.com/recipes/beef-recipes/involtini-di-manzo/,beef
33,Saltimbocca alla Romana,https://www.jamieoliver.com/recipes/beef-recipes/saltimbocca-alla-romana/,beef
34,Tortellini in brodo,https://www.jamieoliver.com/recipes/pasta-recipes/tortellini-in-brodo/,beef
35,Chilli con carne with popped kidney beans,https://www.jamieoliver.com/recipes/beef-recipes/chilli-con-carne-with-popping-kidney-beans/,beef
36,Pulled brisket chilli,https://www.jamieoliver.com/recipes/beef-recipes/pulled-brisket-chilli/,beef
37,Sizzling steak stir-fry,https://www.jamieoliver.com/recipes/beef-recipes/sizzling-steak-stir-fry/,beef
38,Beef brisket with red wine & shallots,https://www.jamieoliver.com/recipes/beef-recipes/beef-brisket-with-red-wine-shallots/,beef
39,Beef hash cakes with chipotle yoghurt,https://www.jamieoliver.com/recipes/beef-recipes/beef-hash-cakes-with-chipotle-yoghurt/,beef
40,Goulash soup,https://www.jamieoliver.com/recipes/beef-recipes/goulash-soup/,beef
41,Poached beef with herb vinaigrette & leeks,https://www.jamieoliver.com/recipes/beef-recipes/poached-beef-with-herb-vinaigrette-leeks/,beef
42,Mustard brisket with veg & beef broth,https://www.jamieoliver.com/recipes/beef-recipes/mustard-brisket-with-veg-beef-broth/,beef
43,Asian crispy beef,https://www.jamieoliver.com/recipes/beef-recipes/asian-crispy-beef/,beef
44,Beef empanadas,https://www.jamieoliver.com/recipes/beef-recipes/beef-empanadas/,beef
45,Sancochado,https://www.jamieoliver.com/recipes/beef-recipes/sancochado/,beef
46,Jamie's ultimate Canada Day burger,https://www.jamieoliver.com/recipes/beef-recipes/jamie-s-ultimate-canada-day-burger/,beef
47,Jools’ simple beef stew,https://www.jamieoliver.com/recipes/beef-recipes/jools-simple-beef-stew/,beef
48,Jamie’s classic family lasagne,https://www.jamieoliver.com/recipes/pasta-recipes/jamie-s-classic-family-lasagne/,beef
49,Nigerian suya,https://www.jamieoliver.com/recipes/beef-recipes/nigerian-suya/,beef
50,BBQ beef short ribs,https://www.jamieoliver.com/recipes/beef-recipes/bbq-beef-short-ribs/,beef
51,Beef Wellington,https://www.jamieoliver.com/recipes/beef-recipes/beef-wellington/,beef
52,Winter nights chilli,https://www.jamieoliver.com/recipes/pork-recipes/winter-nights-chilli/,beef
53,Next-level steak & onion sandwich,https://www.jamieoliver.com/recipes/beef-recipes/next-level-steak-onion-sandwich/,beef
54,Malaysian beef curry,https://www.jamieoliver.com/recipes/beef-recipes/malaysian-beef-curry/,beef
55,DJ BBQ's world's best meatloaf,https://www.jamieoliver.com/recipes/beef-recipes/dj-bbq-s-world-s-best-meatloaf/,beef
56,Gluten-free beef lasagne,https://www.jamieoliver.com/recipes/beef-recipes/gluten-free-beef-lasagne/,beef
57,Gennaro’s meatball sandwiches,https://www.jamieoliver.com/recipes/beef-recipes/gennaro-s-meatball-sandwiches/,beef
58,The ultimate steak & roasties,https://www.jamieoliver.com/recipes/beef-recipes/the-ultimate-steak-roasties/,beef
59,Bloody Mary beef,https://www.jamieoliver.com/recipes/beef-recipes/bloody-mary-beef/,beef
60,Insanely good oxtail stew,https://www.jamieoliver.com/recipes/beef-recipes/insanely-good-oxtail-stew/,beef
61,Mountain meatballs,https://www.jamieoliver.com/recipes/beef-recipes/mountain-meatballs/,beef
62,Chilli con Jamie,https://www.jamieoliver.com/recipes/beef-recipes/chilli-con-jamie/,beef
63,Roast forerib of beef with garlic & rosemary,https://www.jamieoliver.com/recipes/beef-recipes/roast-forerib-of-beef-with-garlic-rosemary/,beef
64,Spaghetti Bolognese,https://www.jamieoliver.com/recipes/beef-recipes/spaghetti-bolognese/,beef
65,"Delicate egg ribbons with bresaola, crispy fennel & spring leaves",https://www.jamieoliver.com/recipes/beef-recipes/delicate-egg-ribbons-with-bresaola-crispy-fennel-spring-leaves/,beef
66,Bubble & squeak with sausages & onion gravy,https://www.jamieoliver.com/recipes/pork-recipes/bubble-and-squeak-with-sausages-and-onion-gravy/,beef
67,Easy Essex haggis,https://www.jamieoliver.com/recipes/lamb-recipes/easy-essex-haggis-neeps-tatties-shepherd-s-pie-stylie/,beef
68,Gary Barlow's scrumptious steak & stout pies,https://www.jamieoliver.com/recipes/beef-recipes/gary-barlow-s-scrumptious-steak-stout-pie/,beef
69,Beef kofta curry,https://www.jamieoliver.com/recipes/beef-recipes/beef-kofta-curry-with-fluffy-rice-beans-peas/,beef
70,Grilled steak ratatouille & saffron rice,https://www.jamieoliver.com/recipes/beef-recipes/grilled-steak-ratatouille-saffron-rice/,beef
71,Brown Windsor soup with pearl barley,https://www.jamieoliver.com/recipes/beef-recipes/brown-windsor-soup-with-pearl-barley/,beef
72,Steak & guacamole wrap,https://www.jamieoliver.com/recipes/beef-recipes/steak-and-guacamole-wrap/,beef
73,DIY party combos - bresaola with mustard and coleslaw,https://www.jamieoliver.com/recipes/beef-recipes/diy-party-combos-bresaola-with-mustard-and-coleslaw/,beef
74,Versatile meat ragù,https://www.jamieoliver.com/recipes/pork-recipes/versatile-meat-rag/,beef
75,Meatballs,https://www.jamieoliver.com/recipes/beef-recipes/meatballs/,beef
76,Venison &amp; juniper stew,https://www.jamieoliver.com/recipes/game-recipes/venison-juniper-stew/,beef
77,Steak & salsa verde,https://www.jamieoliver.com/recipes/beef-recipes/steak-and-salsa-verde/,beef
78,Sloppy Joe,https://www.jamieoliver.com/recipes/beef-recipes/sloppy-joe/,beef
79,Sizzling beef with spring onions & black bean sauce,https://www.jamieoliver.com/recipes/beef-recipes/sizzling-beef-with-spring-onions-and-black-bean-sauce/,beef
80,Simple baked lasagne,https://www.jamieoliver.com/recipes/beef-recipes/simple-baked-lasagne/,beef
81,Roasted squash & beef carpaccio,https://www.jamieoliver.com/recipes/beef-recipes/roasted-squash-and-beef-carpaccio/,beef
82,Pytt y panna (Little pieces in a pan),https://www.jamieoliver.com/recipes/beef-recipes/pytt-y-panna-little-pieces-in-a-pan/,beef
83,Posh Japanese-inspired beef carpaccio,https://www.jamieoliver.com/recipes/beef-recipes/posh-japanese-inspired-beef-carpaccio/,beef
84,Perfect roast beef,https://www.jamieoliver.com/recipes/beef-recipes/perfect-roast-beef/,beef
85,Melt-in-your-mouth shin stew,https://www.jamieoliver.com/recipes/beef-recipes/melt-in-your-mouth-shin-stew/,beef
86,Louie and Gennaro’s ‘ultimate’ cheeseburgers,https://www.jamieoliver.com/recipes/beef-recipes/louie-and-gennaro-s-ultimate-cheeseburgers/,beef
87,Jools’s favourite beef stew,https://www.jamieoliver.com/recipes/beef-recipes/jools-s-favourite-beef-stew/,beef
88,Grilled fillet steak with the creamiest white beans and leeks,https://www.jamieoliver.com/recipes/beef-recipes/grilled-fillet-steak-with-the-creamiest-white-beans-and-leeks/,beef
89,Griddled steak with horseradish sauce,https://www.jamieoliver.com/recipes/beef-recipes/griddled-steak-with-horseradish-sauce/,beef
90,Good old chilli con carne,https://www.jamieoliver.com/recipes/beef-recipes/good-old-chilli-con-carne/,beef
91,Fresh Asian noodle salad,https://www.jamieoliver.com/recipes/beef-recipes/fresh-asian-noodle-salad/,beef
92,"Flash roast beef with garlic, rosemary and girolles (Schiacciata di manzo con aglio, rosmarino e funghi)",https://www.jamieoliver.com/recipes/beef-recipes/flash-roast-beef-with-garlic-rosemary-and-girolles-schiacciata-di-manzo-con-aglio-rosmarino-e-funghi/,beef
93,Elvis burger with chopped salad and pickled gherkin,https://www.jamieoliver.com/recipes/beef-recipes/elvis-burger-with-chopped-salad-and-pickled-gherkin/,beef
94,Burgers & sliders,https://www.jamieoliver.com/recipes/beef-recipes/burgers-sliders/,beef
95,Best chargrilled steak,https://www.jamieoliver.com/recipes/beef-recipes/best-chargrilled-steak/,beef
96,"Beef with pak choi, mushrooms and noodles",https://www.jamieoliver.com/recipes/beef-recipes/beef-with-pak-choi-mushrooms-and-noodles/,beef
97,Beef tagine,https://www.jamieoliver.com/recipes/beef-recipes/beef-tagine/,beef
98,Beef carpaccio with marinated bean salad,https://www.jamieoliver.com/recipes/beef-recipes/beef-carpaccio-with-marinated-bean-salad/,beef
99,Beef & vegetable stir-fry,https://www.jamieoliver.com/recipes/beef-recipes/beef-and-vegetable-stir-fry/,beef
100,Beef and broccoli stir-fry,https://www.jamieoliver.com/recipes/beef-recipes/beef-and-broccoli-stir-fry/,beef
101,Beef & ale stew,https://www.jamieoliver.com/recipes/beef-recipes/beef-and-ale-stew/,beef
102,A cracking burger,https://www.jamieoliver.com/recipes/beef-recipes/a-cracking-burger/,beef
103,1 steak 2 sauces,https://www.jamieoliver.com/recipes/beef-recipes/1-steak-2-sauces/,beef
104,"Roast meatloaf with tomatoes, garlic and basil",https://www.jamieoliver.com/recipes/beef-recipes/roast-meatloaf-with-tomatoes-garlic-and-basil/,beef
0,Martin Freeman’s Eggs royale,https://www.jamieoliver.com/recipes/egg-recipes/martin-freeman-s-eggs-royale/,eggs
1,Garlic aïoli,https://www.jamieoliver.com/recipes/egg-recipes/garlic-aioli/,eggs
2,Marinated eggs,https://www.jamieoliver.com/recipes/egg-recipes/marinated-eggs/,eggs
3,Kedgeree,https://www.jamieoliver.com/recipes/egg-recipes/kedgeree/,eggs
4,Scrambled egg omelette,https://www.jamieoliver.com/recipes/egg-recipes/scrambled-egg-omelette/,eggs
5,Egg & mango chutney flatbreads,https://www.jamieoliver.com/recipes/egg-recipes/egg-mango-chutney-flatbreads/,eggs
6,Boiled eggs & asparagus soldiers,https://www.jamieoliver.com/recipes/egg-recipes/boiled-eggs-asparagus-soldiers/,eggs
7,Mexican-style omelette wrap,https://www.jamieoliver.com/recipes/egg-recipes/mexican-style-omelette-wrap/,eggs
8,Silky masala eggs,https://www.jamieoliver.com/recipes/egg-recipes/silky-masala-eggs/,eggs
9,Green shakshuka,https://www.jamieoliver.com/recipes/egg-recipes/green-shakshuka/,eggs
10,Scarlett Moffatt's Scotch eggs,https://www.jamieoliver.com/recipes/egg-recipes/scarlett-moffatt-s-scotch-eggs/,eggs
11,Spanish tortilla,https://www.jamieoliver.com/recipes/eggs-recipes/spanish-tortilla/,eggs
12,Toasted Popeye bread,https://www.jamieoliver.com/recipes/vegetable-recipes/toasted-popeye-bread/,eggs
13,Hollandaise sauce,https://www.jamieoliver.com/recipes/eggs-recipes/hollandaise-sauce/,eggs
14,Gallo pinto,https://www.jamieoliver.com/recipes/eggs-recipes/gallo-pinto/,eggs
15,Simple cheese omelette,https://www.jamieoliver.com/recipes/eggs-recipes/simple-cheese-omelette/,eggs
16,Quick Mexican breakfast,https://www.jamieoliver.com/recipes/eggs-recipes/quick-mexican-breakfast/,eggs
17,Sweet potato & blue cheese frittata,https://www.jamieoliver.com/recipes/eggs-recipes/sweet-potato-blue-cheese-frittata/,eggs
18,Charred avo & eggs,https://www.jamieoliver.com/recipes/eggs-recipes/charred-avo-eggs/,eggs
19,Pickled quail eggs,https://www.jamieoliver.com/recipes/eggs-recipes/pickled-quail-eggs/,eggs
20,Quiche leekraine,https://www.jamieoliver.com/recipes/eggs-recipes/quiche-leekraine/,eggs
21,Mexican refried beans,https://www.jamieoliver.com/recipes/eggs-recipes/mexican-refried-beans/,eggs
22,Scotch quail eggs,https://www.jamieoliver.com/recipes/eggs-recipes/scotch-quail-eggs/,eggs
23,Maple crepe cake with caramelised pancetta,https://www.jamieoliver.com/recipes/eggs-recipes/maple-crepe-cake-with-caramelised-pancetta/,eggs
24,Super scotch woodcock,https://www.jamieoliver.com/recipes/eggs-recipes/super-scotch-woodcock/,eggs
25,Quiche lorraine with carrot & parsley salad,https://www.jamieoliver.com/recipes/eggs-recipes/quiche-lorraine-with-carrot-parsley-salad/,eggs
26,Cambridge burnt cream,https://www.jamieoliver.com/recipes/eggs-recipes/cambridge-burnt-cream/,eggs
27,Protein pancakes,https://www.jamieoliver.com/recipes/eggs-recipes/protein-pancakes/,eggs
28,Crema Catalana,https://www.jamieoliver.com/recipes/eggs-recipes/crema-catalana/,eggs
29,Omelette aux fines herbes,https://www.jamieoliver.com/recipes/eggs-recipes/omelette-aux-fines-herbes/,eggs
30,Dipping salts for boiled quail eggs,https://www.jamieoliver.com/recipes/eggs-recipes/dipping-salts-for-boiled-quail-eggs/,eggs
31,"Kale, fried chorizo &amp; crusty croutons with a poached egg",https://www.jamieoliver.com/recipes/eggs-recipes/kale-fried-chorizo-amp-crusty-croutons-with-a-poached-egg/,eggs
32,Easy pancakes,https://www.jamieoliver.com/recipes/eggs-recipes/easy-pancakes/,eggs
33,Epic egg salad,https://www.jamieoliver.com/recipes/eggs-recipes/epic-egg-salad/,eggs
34,"Black pudding, poached egg and soldiers",https://www.jamieoliver.com/recipes/eggs-recipes/black-pudding-poached-egg-and-soldiers/,eggs
35,Stilton & sprouting broccoli frittata,https://www.jamieoliver.com/recipes/eggs-recipes/stilton-amp-sprouting-broccoli-frittata/,eggs
36,Grilled asparagus & poached egg on toast,https://www.jamieoliver.com/recipes/eggs-recipes/grilled-asparagus-poached-egg-on-toast/,eggs
37,Duck egg frittata with peas & beans,https://www.jamieoliver.com/recipes/eggs-recipes/duck-egg-frittata-with-peas-beans/,eggs
38,Brilliant breakfast waffles,https://www.jamieoliver.com/recipes/eggs-recipes/brilliant-breakfast-waffles/,eggs
39,"Broccoli & boiled egg salad with anchovies, chillis & croutons",https://www.jamieoliver.com/recipes/egg-recipes/broccoli-boiled-egg-salad-with-anchovies-chillis-croutons/,eggs
40,Spiced veggie rice with poached eggs,https://www.jamieoliver.com/recipes/eggs-recipes/spiced-veggie-rice-with-poached-eggs/,eggs
41,Salmon devilled eggs,https://www.jamieoliver.com/recipes/eggs-recipes/salmon-devilled-eggs/,eggs
42,Smoked salmon omelette with sprouts,https://www.jamieoliver.com/recipes/eggs-recipes/smoked-salmon-omelette-with-sprouts/,eggs
43,Christmas quiche,https://www.jamieoliver.com/recipes/eggs-recipes/christmas-quiche/,eggs
44,Green eggs & ham,https://www.jamieoliver.com/recipes/eggs-recipes/green-eggs-ham/,eggs
45,Baked eggs in popped beans,https://www.jamieoliver.com/recipes/eggs-recipes/baked-eggs-in-popped-beans/,eggs
46,Refried lentils with eggs & salsa,https://www.jamieoliver.com/recipes/eggs-recipes/refried-lentils-with-eggs-salsa/,eggs
47,"Michela’s kale, ricotta & squash omelette",https://www.jamieoliver.com/recipes/eggs-recipes/michela-s-kale-ricotta-squash-omelette/,eggs
48,Kerryann’s dippy eggs &amp; asparagus soldiers,https://www.jamieoliver.com/recipes/eggs-recipes/kerryann-s-dippy-eggs-asparagus-soldiers/,eggs
49,Tomato & basil omelette,https://www.jamieoliver.com/recipes/eggs-recipes/tomato-and-basil-omelette/,eggs
50,Baked eggs – lots of ways,https://www.jamieoliver.com/recipes/eggs-recipes/baked-eggs-lots-of-ways/,eggs
51,Super eggs Benedict,https://www.jamieoliver.com/recipes/eggs-recipes/super-eggs-benedict/,eggs
52,Roasted chilli frittata,https://www.jamieoliver.com/recipes/eggs-recipes/roasted-chilli-frittata/,eggs
53,Gluten-free quiche,https://www.jamieoliver.com/recipes/eggs-recipes/gluten-free-quiche/,eggs
54,Mexican filled omelette,https://www.jamieoliver.com/recipes/eggs-recipes/mexican-filled-omelette/,eggs
55,One-cup brunch pancakes,https://www.jamieoliver.com/recipes/eggs-recipes/one-cup-brunch-pancakes/,eggs
56,Griddle-pan waffles,https://www.jamieoliver.com/recipes/eggs-recipes/griddle-pan-waffles/,eggs
57,Eggy bread,https://www.jamieoliver.com/recipes/eggs-recipes/eggy-bread/,eggs
58,Scrambled eggs,https://www.jamieoliver.com/recipes/eggs-recipes/scrambled-eggs/,eggs
59,Sweet pastry,https://www.jamieoliver.com/recipes/eggs-recipes/sweet-pastry/,eggs
60,Mexican breakfast,https://www.jamieoliver.com/recipes/eggs-recipes/mexican-breakfast/,eggs
61,Bourbon pecan tart,https://www.jamieoliver.com/recipes/eggs-recipes/bourbon-pecan-tart/,eggs
62,Amazing Yorkies,https://www.jamieoliver.com/recipes/eggs-recipes/amazing-yorkies/,eggs
63,Blanched asparagus – poached egg – fresh smoked salmon,https://www.jamieoliver.com/recipes/eggs-recipes/blanched-asparagus-poached-egg-fresh-smoked-salmon/,eggs
64,South American-style brunch,https://www.jamieoliver.com/recipes/eggs-recipes/south-american-style-brunch/,eggs
65,Summer pisto frittata,https://www.jamieoliver.com/recipes/eggs-recipes/summer-pisto-frittata/,eggs
66,My beautiful mayo,https://www.jamieoliver.com/recipes/eggs-recipes/my-beautiful-mayo/,eggs
67,Proper Scotch eggs,https://www.jamieoliver.com/recipes/eggs-recipes/proper-scotch-eggs-with-lovely-scottish-cheese-and-pickle/,eggs
68,"Tomato, basil and prosciutto omelette",https://www.jamieoliver.com/recipes/eggs-recipes/tomato-basil-and-prosciutto-omelette/,eggs
69,Wee Scotch eggs,https://www.jamieoliver.com/recipes/eggs-recipes/wee-scotch-eggs/,eggs
70,Sunny side-up eggs,https://www.jamieoliver.com/recipes/eggs-recipes/sunny-side-up-eggs/,eggs
71,Smoked salmon and scrambled eggs,https://www.jamieoliver.com/recipes/eggs-recipes/smoked-salmon-and-scrambled-eggs/,eggs
72,Potato and chorizo omelette with a kinda parsley salad,https://www.jamieoliver.com/recipes/eggs-recipes/potato-and-chorizo-omelette-with-a-kinda-parsley-salad/,eggs
73,Poached eggs,https://www.jamieoliver.com/recipes/eggs-recipes/poached-eggs/,eggs
74,Pancakes USA stylie,https://www.jamieoliver.com/recipes/eggs-recipes/pancakes-usa-stylie/,eggs
75,Omelette,https://www.jamieoliver.com/recipes/eggs-recipes/omelette/,eggs
76,Old-fashioned sweet shortcrust pastry,https://www.jamieoliver.com/recipes/eggs-recipes/old-fashioned-sweet-shortcrust-pastry/,eggs
77,Lavender crème brûlée,https://www.jamieoliver.com/recipes/eggs-recipes/lavender-cr-me-br-l-e/,eggs
78,King of puddings,https://www.jamieoliver.com/recipes/eggs-recipes/king-of-puddings/,eggs
79,Charred eggy bread with strawberries and honey,https://www.jamieoliver.com/recipes/eggs-recipes/charred-eggy-bread-with-strawberries-and-honey/,eggs
80,Breakfast eggy crumpets,https://www.jamieoliver.com/recipes/eggs-recipes/breakfast-eggy-crumpets/,eggs
81,Boxing Day bubble & squeak,https://www.jamieoliver.com/recipes/pork-recipes/boxing-day-bubble-and-squeak/,eggs
82,Best morning-after breakfast,https://www.jamieoliver.com/recipes/eggs-recipes/best-morning-after-breakfast/,eggs
83,Aioli,https://www.jamieoliver.com/recipes/eggs-recipes/aioli/,eggs
